"campaign","group","year","season","unit","subunit","site","factor","proximity","habitat","lon","lat","date","effort_time","datetime","species_latin","rad1","rad2","rad3","rad4","total","comments"
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45838,32.9558,2012-06-09,"10 min",NA,"Passer domesticus",2,4,4,0,10,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45838,32.9558,2012-06-09,"10 min",NA,"Corvus cornix",0,0,1,5,6,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45838,32.9558,2012-06-09,"10 min",NA,"Pycnonotus xanthopygos",0,3,0,0,3,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45838,32.9558,2012-06-09,"10 min",NA,"Alectoris chukar",0,0,0,10,10,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45838,32.9558,2012-06-09,"10 min",NA,"Prinia gracilis",2,0,0,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45838,32.9558,2012-06-09,"10 min",NA,"Turdus merula",2,3,0,0,5,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45838,32.9558,2012-06-09,"10 min",NA,"Stigmatopelia senegalensis",0,3,0,0,3,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45838,32.9558,2012-06-09,"10 min",NA,"Streptopelia decaocto",0,2,0,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45838,32.9558,2012-06-09,"10 min",NA,"Bubulcus ibis",0,0,0,4,4,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45838,32.9558,2012-06-09,"10 min",NA,"Apus apus",0,0,0,2,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45838,32.9558,2012-06-09,"10 min",NA,"Sylvia melanocephala",1,0,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45322,32.96233,2012-06-09,"10 min",NA,"Turdus merula",2,3,1,0,6,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45322,32.96233,2012-06-09,"10 min",NA,"Passer domesticus",4,2,0,0,6,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45322,32.96233,2012-06-09,"10 min",NA,"Prinia gracilis",1,1,0,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45322,32.96233,2012-06-09,"10 min",NA,"Pycnonotus xanthopygos",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45322,32.96233,2012-06-09,"10 min",NA,"Corvus cornix",0,0,1,1,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45322,32.96233,2012-06-09,"10 min",NA,"Stigmatopelia senegalensis",0,3,1,1,5,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45322,32.96233,2012-06-09,"10 min",NA,"Falco tinnunculus",0,0,0,4,4,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45322,32.96233,2012-06-09,"10 min",NA,"Accipiter nisus",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Kfar Shamai","Settlements","Near",NA,35.45322,32.96233,2012-06-09,"10 min",NA,"Oenanthe hispanica",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55225,33.11839,2012-06-09,"10 min",NA,"Sylvia melanocephala",1,7,1,0,9,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55225,33.11839,2012-06-09,"10 min",NA,"Circaetus gallicus",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55225,33.11839,2012-06-09,"10 min",NA,"Pycnonotus xanthopygos",3,4,2,0,9,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55225,33.11839,2012-06-09,"10 min",NA,"Streptopelia turtur",0,1,1,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55225,33.11839,2012-06-09,"10 min",NA,"Prinia gracilis",0,2,4,0,6,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55225,33.11839,2012-06-09,"10 min",NA,"Parus major",0,2,0,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55225,33.11839,2012-06-09,"10 min",NA,"Nectarinia osea",1,0,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55225,33.11839,2012-06-09,"10 min",NA,"Streptopelia decaocto",0,0,2,5,7,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55225,33.11839,2012-06-09,"10 min",NA,"Carduelis chloris",0,1,2,4,7,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.5531,33.12424,2012-06-09,"10 min",NA,"Prinia gracilis",1,2,0,0,3,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.5531,33.12424,2012-06-09,"10 min",NA,"Sylvia melanocephala",0,5,0,0,5,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.5531,33.12424,2012-06-09,"10 min",NA,"Hirundo daurica",0,5,0,0,5,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.5531,33.12424,2012-06-09,"10 min",NA,"Pycnonotus xanthopygos",0,7,0,0,7,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.5531,33.12424,2012-06-09,"10 min",NA,"Turdus merula",0,2,0,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.5531,33.12424,2012-06-09,"10 min",NA,"Nectarinia osea",0,5,0,0,5,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.5531,33.12424,2012-06-09,"10 min",NA,"Falco subbuteo",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.5531,33.12424,2012-06-09,"10 min",NA,"Streptopelia decaocto",0,0,0,5,5,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.5531,33.12424,2012-06-09,"10 min",NA,"Passer domesticus",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.5531,33.12424,2012-06-09,"10 min",NA,"Stigmatopelia senegalensis",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.5531,33.12424,2012-06-09,"10 min",NA,"Psittacula krameri",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.5513,33.13684,2012-06-09,"10 min",NA,"Hirundo daurica",2,6,0,0,8,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.5513,33.13684,2012-06-09,"10 min",NA,"Alectoris chukar",0,0,0,4,4,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.5513,33.13684,2012-06-09,"10 min",NA,"Sylvia melanocephala",2,4,0,0,6,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.5513,33.13684,2012-06-09,"10 min",NA,"Prinia gracilis",1,3,0,2,6,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.5513,33.13684,2012-06-09,"10 min",NA,"Streptopelia decaocto",0,0,0,3,3,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.5513,33.13684,2012-06-09,"10 min",NA,"Turdus merula",0,0,2,1,3,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.5513,33.13684,2012-06-09,"10 min",NA,"Garrulus glandarius",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.5513,33.13684,2012-06-09,"10 min",NA,"Nectarinia osea",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.5513,33.13684,2012-06-09,"10 min",NA,"Streptopelia turtur",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.5513,33.13684,2012-06-09,"10 min",NA,"Pycnonotus xanthopygos",1,0,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.5513,33.13684,2012-06-09,"10 min",NA,"Corvus cornix",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54845,33.12714,2012-06-09,"10 min",NA,"Stigmatopelia senegalensis",1,0,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54845,33.12714,2012-06-09,"10 min",NA,"Pycnonotus xanthopygos",2,1,1,0,4,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54845,33.12714,2012-06-09,"10 min",NA,"Parus major",0,1,1,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54845,33.12714,2012-06-09,"10 min",NA,"Turdus merula",1,1,1,0,3,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54845,33.12714,2012-06-09,"10 min",NA,"Carduelis chloris",0,1,2,0,3,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54845,33.12714,2012-06-09,"10 min",NA,"Streptopelia turtur",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54845,33.12714,2012-06-09,"10 min",NA,"Sylvia melanocephala",1,2,2,0,5,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54845,33.12714,2012-06-09,"10 min",NA,"Hirundo daurica",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54845,33.12714,2012-06-09,"10 min",NA,"Carduelis carduelis",0,8,0,0,8,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54845,33.12714,2012-06-09,"10 min",NA,"Nectarinia osea",1,1,0,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54845,33.12714,2012-06-09,"10 min",NA,"Streptopelia decaocto",0,2,1,0,3,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54845,33.12714,2012-06-09,"10 min",NA,"Corvus cornix",0,0,1,1,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55494,33.13447,2012-06-09,"10 min",NA,"Prinia gracilis",1,2,2,0,5,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55494,33.13447,2012-06-09,"10 min",NA,"Streptopelia decaocto",1,2,4,1,8,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55494,33.13447,2012-06-09,"10 min",NA,"Sylvia melanocephala",0,3,2,0,5,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55494,33.13447,2012-06-09,"10 min",NA,"Nectarinia osea",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55494,33.13447,2012-06-09,"10 min",NA,"Garrulus glandarius",0,1,1,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55494,33.13447,2012-06-09,"10 min",NA,"Dendrocopos syriacus",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55494,33.13447,2012-06-09,"10 min",NA,"Merops apiaster",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55494,33.13447,2012-06-09,"10 min",NA,"Pycnonotus xanthopygos",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55494,33.13447,2012-06-09,"10 min",NA,"Streptopelia turtur",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55494,33.13447,2012-06-09,"10 min",NA,"Alectoris chukar",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Far",NA,35.55494,33.13447,2012-06-09,"10 min",NA,"Buteo rufinus",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54808,33.13053,2012-06-09,"10 min",NA,"Streptopelia decaocto",0,1,2,2,5,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54808,33.13053,2012-06-09,"10 min",NA,"Stigmatopelia senegalensis",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54808,33.13053,2012-06-09,"10 min",NA,"Streptopelia turtur",0,1,1,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54808,33.13053,2012-06-09,"10 min",NA,"Dendrocopos syriacus",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54808,33.13053,2012-06-09,"10 min",NA,"Circaetus gallicus",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54808,33.13053,2012-06-09,"10 min",NA,"Pycnonotus xanthopygos",1,2,4,0,7,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54808,33.13053,2012-06-09,"10 min",NA,"Hirundo rustica",0,2,0,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54808,33.13053,2012-06-09,"10 min",NA,"Prinia gracilis",1,3,3,0,7,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54808,33.13053,2012-06-09,"10 min",NA,"Sylvia melanocephala",1,1,0,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54808,33.13053,2012-06-09,"10 min",NA,"Nectarinia osea",1,0,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54808,33.13053,2012-06-09,"10 min",NA,"Turdus merula",0,3,3,1,7,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54808,33.13053,2012-06-09,"10 min",NA,"Carduelis chloris",0,1,1,2,4,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54808,33.13053,2012-06-09,"10 min",NA,"Passer domesticus",0,1,1,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Yiftah","Settlements","Near",NA,35.54808,33.13053,2012-06-09,"10 min",NA,"Corvus cornix",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Near",NA,35.54154,33.21538,2012-06-15,"10 min",NA,"Sylvia melanocephala",1,0,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Near",NA,35.54154,33.21538,2012-06-15,"10 min",NA,"Passer domesticus",0,20,0,0,20,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Near",NA,35.54154,33.21538,2012-06-15,"10 min",NA,"Turdus merula",1,1,0,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Near",NA,35.54154,33.21538,2012-06-15,"10 min",NA,"Troglodytes troglodytes",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Near",NA,35.54154,33.21538,2012-06-15,"10 min",NA,"Pycnonotus xanthopygos",1,2,0,0,3,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Near",NA,35.54154,33.21538,2012-06-15,"10 min",NA,"Parus major",0,3,0,0,3,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Near",NA,35.54787,33.21351,2012-06-15,"10 min",NA,"Prinia gracilis",1,1,0,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Near",NA,35.54787,33.21351,2012-06-15,"10 min",NA,"Garrulus glandarius",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Near",NA,35.54787,33.21351,2012-06-15,"10 min",NA,"Sylvia melanocephala",1,1,0,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Near",NA,35.54787,33.21351,2012-06-15,"10 min",NA,"Stigmatopelia senegalensis",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Near",NA,35.54787,33.21351,2012-06-15,"10 min",NA,"Passer domesticus",0,10,0,0,10,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Near",NA,35.54787,33.21351,2012-06-15,"10 min",NA,"Turdus merula",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Near",NA,35.54384,33.21118,2012-06-15,"10 min",NA,"Turdus merula",1,0,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Near",NA,35.54384,33.21118,2012-06-15,"10 min",NA,"Passer domesticus",0,15,0,0,15,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Near",NA,35.54384,33.21118,2012-06-15,"10 min",NA,"Sylvia melanocephala",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Near",NA,35.54384,33.21118,2012-06-15,"10 min",NA,"Accipiter nisus",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54151,33.22643,2012-06-15,"10 min",NA,"Sylvia melanocephala",1,1,0,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54151,33.22643,2012-06-15,"10 min",NA,"Nectarinia osea",0,2,1,0,3,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54151,33.22643,2012-06-15,"10 min",NA,"Parus major",1,1,0,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54151,33.22643,2012-06-15,"10 min",NA,"Turdus merula",1,1,0,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54151,33.22643,2012-06-15,"10 min",NA,"Pycnonotus xanthopygos",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54151,33.22643,2012-06-15,"10 min",NA,"Streptopelia decaocto",2,2,0,0,4,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54151,33.22643,2012-06-15,"10 min",NA,"Carduelis chloris",0,2,0,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54151,33.22643,2012-06-15,"10 min",NA,"Prinia gracilis",1,0,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54151,33.22643,2012-06-15,"10 min",NA,"Stigmatopelia senegalensis",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54257,33.20638,2012-06-15,"10 min",NA,"Troglodytes troglodytes",1,0,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54257,33.20638,2012-06-15,"10 min",NA,"Parus major",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54257,33.20638,2012-06-15,"10 min",NA,"Sylvia melanocephala",2,1,1,0,4,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54257,33.20638,2012-06-15,"10 min",NA,"Turdus merula",0,1,1,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54257,33.20638,2012-06-15,"10 min",NA,"Nectarinia osea",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54257,33.20638,2012-06-15,"10 min",NA,"Carduelis chloris",0,4,0,0,4,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54257,33.20638,2012-06-15,"10 min",NA,"Hirundo rustica",0,4,0,0,4,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54257,33.20638,2012-06-15,"10 min",NA,"Falco tinnunculus",0,3,0,0,3,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54257,33.20638,2012-06-15,"10 min",NA,"Strix aluco",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54257,33.20638,2012-06-15,"10 min",NA,"Psittacula krameri",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54257,33.20638,2012-06-15,"10 min",NA,"Corvus cornix",0,2,0,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.54257,33.20638,2012-06-15,"10 min",NA,"Erithacus rubecula",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean Maquis","Galilee","Margaliot","Settlements","Far",NA,35.55197,33.21646,2012-06-15,"10 min",NA,"Carduelis chloris",1,1,2,0,4,NA
